342,CONFIRMED,15.089601740000,1.43000,971.0,209.90
343,CONFIRMED,22.802980800000,1.42000,846.0,120.93
344,CONFIRMED,15.791937250000,2.30000,903.0,156.86
345,CONFIRMED,82.200010500000,2.40000,521.0,17.39
347,CONFIRMED,16.231920040000,3.94000,928.0,175.21
348,CONFIRMED,13.849842830000,1.48000,978.0,216.54
349,CONFIRMED,28.454920880000,5.93000,767.0,81.96
350,CONFIRMED,15.413085810000,2.49000,941.0,185.51
351,CONFIRMED,7.514470400000,0.89000,1196.0,483.57
354,CONFIRMED,27.508675190000,2.85000,660.0,44.75
355,CONFIRMED,8.457467070000,1.03000,977.0,215.58
356,CONFIRMED,87.517436100000,1.37000,448.0,9.56
357,CONFIRMED,16.091971760000,1.98000,700.0,56.65
358,CONFIRMED,25.517064600000,0.77000,600.0,30.65
360,CONFIRMED,18.010175540000,1.41000,738.0,70.21
361,CONFIRMED,6.414905150000,1.24000,1042.0,278.29
362,CONFIRMED,6.178282550000,1.04000,1055.0,292.35
364,CONFIRMED,13.748826300000,3.58000,978.0,216.31
365,CONFIRMED,26.723205990000,2.37000,784.0,89.14
366,CONFIRMED,49.356884900000,1.99000,639.0,39.31
373,CONFIRMED,31.517802020000,2.94000,683.0,51.39
374,CONFIRMED,8.130004570000,1.87000,1073.0,312.97
375,CONFIRMED,2.586638081000,1.60000,1331.0,742.57
378,CONFIRMED,5.317435416000,2.58000,1306.0,687.55
379,CONFIRMED,10.105753030000,1.63000,1054.0,292.12
384,CONFIRMED,1.541676628000,1.82000,1437.0,1007.55
386,CONFIRMED,6.002535939000,1.72000,1183.0,462.88
387,CONFIRMED,11.448594600000,1.07000,954.0,196.08
393,CONFIRMED,4.603578042000,1.88000,822.0,107.66
400,CONFIRMED,11.578911400000,1.97000,912.0,163.29
401,CONFIRMED,16.399256100000,1.80000,812.0,102.70
402,CONFIRMED,18.735755790000,2.15000,580.0,26.70
403,CONFIRMED,8.436393640000,1.66000,756.0,77.27
404,CONFIRMED,13.781093440000,1.33000,398.0,5.95
405,CONFIRMED,23.089018390000,1.52000,335.0,2.99
406,CONFIRMED,10.313206430000,0.58000,439.0,8.75
408,CONFIRMED,15.771115830000,2.73000,768.0,82.18
409,CONFIRMED,157.065480200000,2.81000,357.0,3.84
415,CONFIRMED,2.426300839000,1.32000,1306.0,688.67
416,CONFIRMED,4.623335570000,0.76000,1053.0,290.80
423,CONFIRMED,3.254274054000,1.35000,1323.0,723.71
424,CONFIRMED,91.351586700000,1.54000,435.0,8.47
438,CONFIRMED,7.010627450000,38.60000,3021.0,19697.21
439,CONFIRMED,3.107638730000,16.16000,3961.0,58192.75
444,CONFIRMED,7.170732075000,3.00000,895.0,151.65
445,CONFIRMED,4.699653236000,2.19000,1030.0,266.30
446,CONFIRMED,4.761705259000,2.78000,1210.0,506.01
447,CONFIRMED,2.024145594000,1.98000,1610.0,1587.50
448,CONFIRMED,41.808766800000,1.43000,587.0,27.98
456,CONFIRMED,331.601108100000,10.01000,293.0,1.75
457,CONFIRMED,210.603110500000,6.86000,341.0,3.20
